Customer ID,Total_Revenue,Total_Orders,CLV,CLV_Segment
15213.0,328.35,2,328.35,Low Value
15214.0,1661.44,8,1661.44,High Value
15215.0,2422.4300000000003,7,2422.4300000000003,VIP
15216.0,486.09000000000003,2,486.09000000000003,Medium Value
15217.0,426.24,1,426.24,Medium Value
15218.0,11516.57,22,11516.57,VIP
15219.0,685.45,2,685.45,Medium Value
15220.0,1778.96,6,1778.96,High Value
15221.0,2465.45,4,2465.45,VIP
15222.0,3550.91,11,3550.91,VIP
15223.0,1417.95,5,1417.95,High Value
15224.0,871.36,5,871.36,Medium Value
15225.0,409.40000000000003,1,409.40000000000003,Medium Value
15226.0,154.41,1,154.41,Low Value
15227.0,2488.4900000000002,9,2488.4900000000002,VIP
15228.0,5580.27,6,5580.27,VIP
15229.0,160.5,1,160.5,Low Value
15230.0,429.6,2,429.6,Medium Value
15231.0,250.26000000000002,1,250.26000000000002,Low Value
15232.0,612.06,2,612.06,Medium Value
15233.0,59.400000000000006,1,59.400000000000006,Low Value
15234.0,197.0,1,197.0,Low Value
15235.0,2937.81,16,2937.81,VIP
15236.0,321.05,1,321.05,Low Value
15237.0,1412.32,4,1412.32,High Value
15238.0,1071.99,3,1071.99,High Value
15239.0,780.59,2,780.59,Medium Value
15240.0,4459.9800000000005,12,4459.9800000000005,VIP
15241.0,3050.16,11,3050.16,VIP
15242.0,302.04,1,302.04,Low Value
15243.0,927.28,2,927.28,High Value
15244.0,912.08,3,912.08,High Value
15245.0,4610.84,8,4610.84,VIP
15246.0,780.4,3,780.4,Medium Value
15247.0,976.06,3,976.06,High Value
15248.0,1893.93,3,1893.93,High Value
15249.0,9266.0,18,9266.0,VIP
15250.0,60.0,1,60.0,Low Value
15251.0,20324.54,21,20324.54,VIP
15252.0,2103.41,5,2103.41,High Value
15253.0,2055.09,8,2055.09,High Value
15254.0,1088.35,3,1088.35,High Value
15255.0,3729.42,9,3729.42,VIP
15256.0,170.4,2,170.4,Low Value
15257.0,685.9,2,685.9,Medium Value
15258.0,623.16,2,623.16,Medium Value
15259.0,1182.3799999999999,4,1182.3799999999999,High Value
15260.0,9188.23,25,9188.23,VIP
15261.0,1508.0,4,1508.0,High Value
15262.0,418.82,3,418.82,Medium Value
15263.0,156.51,1,156.51,Low Value
15264.0,848.4,2,848.4,Medium Value
15265.0,3345.64,4,3345.64,VIP
15266.0,852.21,5,852.21,Medium Value
15267.0,1717.36,5,1717.36,High Value
15268.0,961.9000000000001,3,961.9000000000001,High Value
15269.0,1225.3600000000001,3,1225.3600000000001,High Value
15270.0,8524.86,21,8524.86,VIP
15271.0,4709.54,24,4709.54,VIP
15272.0,2085.48,6,2085.48,High Value
15273.0,228.96,1,228.96,Low Value
15274.0,716.57,2,716.57,Medium Value
15275.0,615.14,1,615.14,Medium Value
15276.0,649.53,4,649.53,Medium Value
15277.0,476.34000000000003,2,476.34000000000003,Medium Value
15278.0,496.16,4,496.16,Medium Value
15279.0,1580.54,5,1580.54,High Value
15280.0,406.21999999999997,3,406.21999999999997,Medium Value
15281.0,8543.57,16,8543.57,VIP
15282.0,348.59,1,348.59,Low Value
15283.0,148.32999999999998,3,148.32999999999998,Low Value
15284.0,24.75,1,24.75,Low Value
15285.0,94.92,1,94.92,Low Value
15286.0,240.55,1,240.55,Low Value
15287.0,856.03,5,856.03,Medium Value
15288.0,3883.13,10,3883.13,VIP
15289.0,1593.09,5,1593.09,High Value
15290.0,10496.28,26,10496.28,VIP
15291.0,13846.56,40,13846.56,VIP
15292.0,180.94,1,180.94,Low Value
15293.0,247.5,1,247.5,Low Value
15294.0,233.35,1,233.35,Low Value
15295.0,217.23999999999998,1,217.23999999999998,Low Value
15296.0,10342.83,12,10342.83,VIP
15297.0,641.94,3,641.94,Medium Value
15298.0,9459.37,23,9459.37,VIP
15299.0,7991.54,10,7991.54,VIP
15300.0,496.44,1,496.44,Medium Value
15301.0,7603.4400000000005,17,7603.4400000000005,VIP
15302.0,308.0,1,308.0,Low Value
15303.0,1224.18,3,1224.18,High Value
15304.0,919.55,9,919.55,High Value
15305.0,93.6,1,93.6,Low Value
15306.0,3484.73,9,3484.73,VIP
15307.0,205.3,1,205.3,Low Value
15308.0,310.47,1,310.47,Low Value
15309.0,797.96,4,797.96,Medium Value
15310.0,1634.64,1,1634.64,High Value
15311.0,116771.16,208,116771.16,VIP
15312.0,2930.19,12,2930.19,VIP
15313.0,52.0,1,52.0,Low Value
15314.0,820.45,3,820.45,Medium Value
15315.0,570.5,2,570.5,Medium Value
15316.0,165.0,1,165.0,Low Value
15317.0,129.75,1,129.75,Low Value
15318.0,312.62,1,312.62,Low Value
15319.0,204.5,1,204.5,Low Value
15320.0,267.13,1,267.13,Low Value
15321.0,6709.7300000000005,12,6709.7300000000005,VIP
15322.0,1390.86,2,1390.86,High Value
15323.0,434.6,3,434.6,Medium Value
15324.0,140.22000000000003,1,140.22000000000003,Low Value
15325.0,1602.01,8,1602.01,High Value
15326.0,1700.52,5,1700.52,High Value
15327.0,208.75,1,208.75,Low Value
15328.0,107.24,1,107.24,Low Value
15329.0,2984.33,11,2984.33,VIP
15330.0,714.9599999999999,2,714.9599999999999,Medium Value
15331.0,767.91,3,767.91,Medium Value
15332.0,6553.74,6,6553.74,VIP
15333.0,1028.56,1,1028.56,High Value
15334.0,351.67,3,351.67,Medium Value
15335.0,173.97,1,173.97,Low Value
15336.0,240.5,1,240.5,Low Value
15337.0,373.02,1,373.02,Medium Value
15338.0,283.43,1,283.43,Low Value
15339.0,1827.84,7,1827.84,High Value
15340.0,105.5,1,105.5,Low Value
15341.0,2402.72,2,2402.72,VIP
15342.0,406.09000000000003,1,406.09000000000003,Medium Value
15343.0,364.5,1,364.5,Medium Value
15344.0,563.94,3,563.94,Medium Value
15345.0,393.54,1,393.54,Medium Value
15346.0,596.12,3,596.12,Medium Value
15347.0,1363.6,4,1363.6,High Value
15348.0,158.04,1,158.04,Low Value
15349.0,473.81,2,473.81,Medium Value
15350.0,663.25,2,663.25,Medium Value
15351.0,3738.29,10,3738.29,VIP
15352.0,114.95,1,114.95,Low Value
15353.0,3175.95,7,3175.95,VIP
15354.0,284.4,3,284.4,Low Value
15355.0,277.05,2,277.05,Low Value
15356.0,3464.95,13,3464.95,VIP
15358.0,17050.41,42,17050.41,VIP
15359.0,181.35,8,181.35,Low Value
15360.0,427.93,1,427.93,Medium Value
15361.0,689.07,4,689.07,Medium Value
15362.0,613.08,2,613.08,Medium Value
15363.0,1004.11,2,1004.11,High Value
15364.0,913.19,2,913.19,High Value
15365.0,4557.13,13,4557.13,VIP
15366.0,2389.08,7,2389.08,VIP
15367.0,5081.33,11,5081.33,VIP
15368.0,722.74,2,722.74,Medium Value
15369.0,6251.26,11,6251.26,VIP
15370.0,3739.01,8,3739.01,VIP
15371.0,59.400000000000006,1,59.400000000000006,Low Value
15372.0,6017.0599999999995,8,6017.0599999999995,VIP
15373.0,3421.39,17,3421.39,VIP
15374.0,307.32,2,307.32,Low Value
15375.0,60.959999999999994,1,60.959999999999994,Low Value
15376.0,1233.3600000000001,3,1233.3600000000001,High Value
15377.0,1211.75,4,1211.75,High Value
15378.0,246.5,2,246.5,Low Value
15379.0,4877.84,8,4877.84,VIP
15380.0,3479.06,11,3479.06,VIP
15381.0,1890.57,5,1890.57,High Value
15382.0,13733.550000000001,12,13733.550000000001,VIP
15384.0,2027.79,4,2027.79,High Value
15385.0,942.08,3,942.08,High Value
15386.0,394.14,1,394.14,Medium Value
15387.0,468.65,1,468.65,Medium Value
15388.0,140.54,1,140.54,Low Value
15389.0,2733.8,5,2733.8,VIP
15390.0,1216.66,2,1216.66,High Value
15391.0,289.87,1,289.87,Low Value
15392.0,2911.62,7,2911.62,VIP
15393.0,891.34,5,891.34,Medium Value
15394.0,5286.8,11,5286.8,VIP
15395.0,107.45,1,107.45,Low Value
15396.0,796.38,2,796.38,Medium Value
15397.0,94.0,1,94.0,Low Value
15398.0,1345.53,2,1345.53,High Value
15399.0,815.77,3,815.77,Medium Value
15400.0,1302.3,8,1302.3,High Value
15401.0,216.95,2,216.95,Low Value
15402.0,1830.54,6,1830.54,High Value
15403.0,170.88,2,170.88,Low Value
15404.0,257.06,1,257.06,Low Value
15405.0,659.84,2,659.84,Medium Value
15406.0,975.87,4,975.87,High Value
15407.0,1056.44,4,1056.44,High Value
15408.0,267.18,1,267.18,Low Value
15409.0,131.25,1,131.25,Low Value
15410.0,4685.72,10,4685.72,VIP
15411.0,1358.88,4,1358.88,High Value
15412.0,190.53,1,190.53,Low Value
15413.0,6798.72,5,6798.72,VIP
15414.0,774.9000000000001,3,774.9000000000001,Medium Value
15415.0,572.8100000000001,1,572.8100000000001,Medium Value
15416.0,4572.82,7,4572.82,VIP
15417.0,508.8,1,508.8,Medium Value
15418.0,452.32,2,452.32,Medium Value
15419.0,135.86,1,135.86,Low Value
15420.0,743.0,6,743.0,Medium Value
15421.0,3805.34,10,3805.34,VIP
15422.0,1619.97,7,1619.97,High Value
15423.0,266.89,3,266.89,Low Value
15424.0,597.78,3,597.78,Medium Value
15425.0,1944.57,4,1944.57,High Value
15426.0,2615.39,9,2615.39,VIP
15427.0,1483.14,3,1483.14,High Value
15428.0,762.75,4,762.75,Medium Value
15429.0,397.35,2,397.35,Medium Value
15430.0,954.75,2,954.75,High Value
15431.0,153.24,1,153.24,Low Value
15432.0,320.76,2,320.76,Low Value
15433.0,533.3,2,533.3,Medium Value
15434.0,2567.06,11,2567.06,VIP
15435.0,149.29,1,149.29,Low Value
15436.0,1122.53,3,1122.53,High Value
15437.0,393.45,2,393.45,Medium Value
15438.0,156.57999999999998,1,156.57999999999998,Low Value
15439.0,1269.05,4,1269.05,High Value
15440.0,383.68,3,383.68,Medium Value
15441.0,1254.21,3,1254.21,High Value
15442.0,594.0,1,594.0,Medium Value
15443.0,5175.93,14,5175.93,VIP
15444.0,1418.26,2,1418.26,High Value
15445.0,284.5,2,284.5,Low Value
15446.0,406.95,3,406.95,Medium Value
15447.0,492.88,5,492.88,Medium Value
15448.0,788.8100000000001,2,788.8100000000001,Medium Value
15449.0,974.52,3,974.52,High Value
15450.0,429.84,1,429.84,Medium Value
15451.0,233.21,2,233.21,Low Value
15452.0,1799.1100000000001,6,1799.1100000000001,High Value
15453.0,1388.37,7,1388.37,High Value
15454.0,307.69,2,307.69,Low Value
15455.0,38.25,1,38.25,Low Value
15456.0,2119.27,10,2119.27,High Value
15457.0,237.07,1,237.07,Low Value
15458.0,370.44,2,370.44,Medium Value
15459.0,202.83,2,202.83,Low Value
15460.0,216.76,1,216.76,Low Value
15461.0,429.7,2,429.7,Medium Value
15462.0,737.05,4,737.05,Medium Value
15463.0,126.14,1,126.14,Low Value
15464.0,1048.85,1,1048.85,High Value
15465.0,12655.65,32,12655.65,VIP
15466.0,1571.01,4,1571.01,High Value
15467.0,524.88,3,524.88,Medium Value
15468.0,1430.48,3,1430.48,High Value
15469.0,874.25,3,874.25,Medium Value
15470.0,63.419999999999995,1,63.419999999999995,Low Value
15471.0,1316.56,3,1316.56,High Value
15472.0,371.56,1,371.56,Medium Value
15473.0,2046.0,8,2046.0,High Value
15474.0,163.1,1,163.1,Low Value
15475.0,454.11,1,454.11,Medium Value
15476.0,2209.98,4,2209.98,High Value
15477.0,368.4,1,368.4,Medium Value
15478.0,2024.98,3,2024.98,High Value
15479.0,147.4,1,147.4,Low Value
15480.0,6279.0,5,6279.0,VIP
15481.0,1993.34,1,1993.34,High Value
15482.0,14592.56,19,14592.56,VIP
15483.0,862.2,10,862.2,Medium Value
15484.0,4656.0,6,4656.0,VIP
15485.0,5771.51,7,5771.51,VIP
15486.0,102.0,1,102.0,Low Value
15487.0,231.32,1,231.32,Low Value
15488.0,431.92,5,431.92,Medium Value
15489.0,2419.61,8,2419.61,VIP
15490.0,217.6,1,217.6,Low Value
15491.0,3100.09,6,3100.09,VIP
15492.0,659.46,2,659.46,Medium Value
15493.0,4314.9800000000005,9,4314.9800000000005,VIP
15494.0,3780.05,5,3780.05,VIP
15495.0,246.5,1,246.5,Low Value
15496.0,146.14,1,146.14,Low Value
15497.0,8657.39,9,8657.39,VIP
15498.0,26039.58,44,26039.58,VIP
15499.0,161.6,1,161.6,Low Value
15500.0,1131.56,4,1131.56,High Value
15501.0,402.5,2,402.5,Medium Value
15502.0,13993.47,14,13993.47,VIP
15503.0,267.15,2,267.15,Low Value
15504.0,423.85,4,423.85,Medium Value
15505.0,3610.96,5,3610.96,VIP
15506.0,2040.03,6,2040.03,High Value
15507.0,492.36,1,492.36,Medium Value
15508.0,1000.27,6,1000.27,High Value
15509.0,166.51,1,166.51,Low Value
15510.0,250.0,1,250.0,Low Value
15511.0,909.23,5,909.23,High Value
15512.0,331.58,4,331.58,Low Value
15513.0,27750.55,35,27750.55,VIP
15514.0,6598.55,18,6598.55,VIP
15515.0,171.81,1,171.81,Low Value
15516.0,62.43,3,62.43,Low Value
15517.0,267.03,1,267.03,Low Value
15518.0,4218.94,15,4218.94,VIP
15519.0,344.61,2,344.61,Low Value
15520.0,343.5,1,343.5,Low Value
15521.0,7106.69,16,7106.69,VIP
15522.0,398.84,2,398.84,Medium Value
15523.0,17359.99,16,17359.99,VIP
15524.0,591.4,2,591.4,Medium Value
15525.0,1295.7,4,1295.7,High Value
15526.0,148.44,2,148.44,Low Value
15527.0,5575.64,23,5575.64,VIP
15528.0,229.33,1,229.33,Low Value
15529.0,5111.95,12,5111.95,VIP
15530.0,1813.72,5,1813.72,High Value
15531.0,2007.44,2,2007.44,High Value
15532.0,3771.9,10,3771.9,VIP
15533.0,807.57,3,807.57,Medium Value
15534.0,162.25,1,162.25,Low Value
15535.0,1087.82,6,1087.82,High Value
15536.0,259.09,1,259.09,Low Value
15537.0,110.92,1,110.92,Low Value
15538.0,3358.4,6,3358.4,VIP
15539.0,538.46,1,538.46,Medium Value
15540.0,460.68,2,460.68,Medium Value
15541.0,85.13000000000001,1,85.13000000000001,Low Value
15542.0,918.45,3,918.45,High Value
15543.0,242.84,2,242.84,Low Value
15544.0,8162.43,20,8162.43,VIP
15545.0,428.05,2,428.05,Medium Value
15546.0,1079.1000000000001,2,1079.1000000000001,High Value
15547.0,10154.39,26,10154.39,VIP
15548.0,158.09,1,158.09,Low Value
15549.0,2345.96,8,2345.96,VIP
15550.0,2218.8,12,2218.8,High Value
15551.0,1710.08,7,1710.08,High Value
15552.0,252.52,2,252.52,Low Value
15553.0,437.23,1,437.23,Medium Value
15554.0,217.2,1,217.2,Low Value
15555.0,12112.35,36,12112.35,VIP
15556.0,279.77,1,279.77,Low Value
15557.0,473.65000000000003,1,473.65000000000003,Medium Value
15558.0,214.13,1,214.13,Low Value
15559.0,1109.4,1,1109.4,High Value
15560.0,153.52,2,153.52,Low Value
15561.0,1934.3899999999999,8,1934.3899999999999,High Value
15562.0,673.3800000000001,3,673.3800000000001,Medium Value
15563.0,2867.0,7,2867.0,VIP
15564.0,70.74000000000001,2,70.74000000000001,Low Value
15565.0,173.16000000000003,2,173.16000000000003,Low Value
15566.0,227.87,2,227.87,Low Value
15567.0,186.01,1,186.01,Low Value
15568.0,758.29,3,758.29,Medium Value
15569.0,3586.35,10,3586.35,VIP
15570.0,9311.04,25,9311.04,VIP
15571.0,4051.63,14,4051.63,VIP
15572.0,4068.67,10,4068.67,VIP
15573.0,1207.18,5,1207.18,High Value
15574.0,1518.7,6,1518.7,High Value
15575.0,30.1,1,30.1,Low Value
15576.0,940.67,1,940.67,High Value
15577.0,397.98,5,397.98,Medium Value
15578.0,127.1,1,127.1,Low Value
15579.0,1302.5,5,1302.5,High Value
15580.0,1381.19,8,1381.19,High Value
15581.0,7794.59,38,7794.59,VIP
15582.0,682.9100000000001,3,682.9100000000001,Medium Value
15583.0,107.86,1,107.86,Low Value
15584.0,1277.5,6,1277.5,High Value
15585.0,455.3,1,455.3,Medium Value
15586.0,1139.1000000000001,3,1139.1000000000001,High Value
15587.0,1522.08,7,1522.08,High Value
15588.0,579.6,1,579.6,Medium Value
15589.0,478.53,3,478.53,Medium Value
15590.0,1496.6,5,1496.6,High Value
15591.0,217.9,3,217.9,Low Value
15592.0,388.58,1,388.58,Medium Value
15593.0,199.8,1,199.8,Low Value
15594.0,1771.78,5,1771.78,High Value
15595.0,357.59999999999997,1,357.59999999999997,Medium Value
15596.0,3130.04,9,3130.04,VIP
15597.0,563.37,2,563.37,Medium Value
15598.0,548.02,2,548.02,Medium Value
15599.0,1250.06,3,1250.06,High Value
15600.0,1199.31,4,1199.31,High Value
15601.0,14960.12,30,14960.12,VIP
15602.0,3230.51,16,3230.51,VIP
15603.0,88.48,2,88.48,Low Value
15604.0,216.39000000000001,1,216.39000000000001,Low Value
15605.0,1936.8,9,1936.8,High Value
15606.0,5230.99,17,5230.99,VIP
15607.0,1708.97,9,1708.97,High Value
15608.0,1785.98,5,1785.98,High Value
15609.0,298.48,1,298.48,Low Value
15610.0,112.46000000000001,1,112.46000000000001,Low Value
15611.0,2997.28,26,2997.28,VIP
15612.0,195.15,2,195.15,Low Value
15613.0,433.71999999999997,1,433.71999999999997,Medium Value
15614.0,3147.36,4,3147.36,VIP
15615.0,21373.97,47,21373.97,VIP
15616.0,317.11,1,317.11,Low Value
15617.0,828.5500000000001,3,828.5500000000001,Medium Value
15618.0,776.851,4,776.851,Medium Value
15619.0,336.4,1,336.4,Low Value
15620.0,1942.36,4,1942.36,High Value
15621.0,1293.03,4,1293.03,High Value
15622.0,7852.610000000001,17,7852.610000000001,VIP
15623.0,2437.05,8,2437.05,VIP
15624.0,588.13,4,588.13,Medium Value
15625.0,3236.4,9,3236.4,VIP
15626.0,1067.52,3,1067.52,High Value
15627.0,566.9,2,566.9,Medium Value
15628.0,5652.26,17,5652.26,VIP
15629.0,2240.9,4,2240.9,High Value
15630.0,1481.4,3,1481.4,High Value
15631.0,596.67,1,596.67,Medium Value
15632.0,3285.31,8,3285.31,VIP
15633.0,4352.46,13,4352.46,VIP
15634.0,554.65,2,554.65,Medium Value
15635.0,100.35,1,100.35,Low Value
15636.0,1444.58,4,1444.58,High Value
15637.0,797.59,5,797.59,Medium Value
15638.0,2265.2,6,2265.2,High Value
15639.0,1065.08,3,1065.08,High Value
15640.0,23957.58,29,23957.58,VIP
15641.0,5345.55,12,5345.55,VIP
15642.0,105.78,1,105.78,Low Value
15643.0,664.0,3,664.0,Medium Value
15644.0,813.0,4,813.0,Medium Value
15645.0,1055.17,3,1055.17,High Value
15646.0,974.61,5,974.61,High Value
15647.0,169.0,1,169.0,Low Value
15648.0,657.35,2,657.35,Medium Value
15649.0,2170.35,4,2170.35,High Value
15650.0,553.88,2,553.88,Medium Value
15651.0,1259.06,5,1259.06,High Value
15652.0,1420.34,5,1420.34,High Value
15653.0,877.44,2,877.44,Medium Value
15654.0,922.53,2,922.53,High Value
15655.0,560.6700000000001,1,560.6700000000001,Medium Value
15656.0,748.5,4,748.5,Medium Value
15657.0,30.0,1,30.0,Low Value
15658.0,2423.4700000000003,8,2423.4700000000003,VIP
15659.0,532.49,3,532.49,Medium Value
15660.0,2812.9900000000002,15,2812.9900000000002,VIP
15661.0,1215.95,8,1215.95,High Value
15662.0,283.73,2,283.73,Low Value
15663.0,138.14,1,138.14,Low Value
15664.0,1254.03,4,1254.03,High Value
15665.0,4015.12,5,4015.12,VIP
15666.0,632.94,2,632.94,Medium Value
15667.0,301.32000000000005,1,301.32000000000005,Low Value
15668.0,76.32000000000001,1,76.32000000000001,Low Value
15669.0,684.34,4,684.34,Medium Value
15670.0,325.2,2,325.2,Low Value
15671.0,2657.13,7,2657.13,VIP
15672.0,45.300000000000004,1,45.300000000000004,Low Value
15673.0,6414.79,9,6414.79,VIP
15674.0,6948.2300000000005,13,6948.2300000000005,VIP
15675.0,542.04,4,542.04,Medium Value
15676.0,3435.76,3,3435.76,VIP
15677.0,1305.6299999999999,3,1305.6299999999999,High Value
15678.0,1893.89,3,1893.89,High Value
15679.0,781.28,4,781.28,Medium Value
15680.0,4507.58,10,4507.58,VIP
15681.0,2989.7000000000003,14,2989.7000000000003,VIP
15682.0,318.24,2,318.24,Low Value
15683.0,524.54,2,524.54,Medium Value
15684.0,173.95,3,173.95,Low Value
15685.0,55.980000000000004,1,55.980000000000004,Low Value
15686.0,90.0,1,90.0,Low Value
15687.0,2993.1,9,2993.1,VIP
15688.0,190.57,1,190.57,Low Value
15689.0,521.03,3,521.03,Medium Value
15690.0,239.76,2,239.76,Low Value
15691.0,571.3,4,571.3,Medium Value
15692.0,191.04,1,191.04,Low Value
15693.0,37.5,1,37.5,Low Value
15694.0,10810.81,24,10810.81,VIP
15695.0,1131.04,4,1131.04,High Value
15696.0,3906.57,13,3906.57,VIP
15697.0,246.75,1,246.75,Low Value
15698.0,46.2,1,46.2,Low Value
15699.0,309.65,1,309.65,Low Value
15700.0,696.68,2,696.68,Medium Value
15701.0,1542.14,4,1542.14,High Value
15702.0,140.39,2,140.39,Low Value
15703.0,211.5,1,211.5,Low Value
15704.0,3817.96,6,3817.96,VIP
15705.0,143.1,1,143.1,Low Value
15706.0,1060.56,4,1060.56,High Value
15707.0,945.58,4,945.58,High Value
15708.0,4378.72,9,4378.72,VIP
15709.0,327.85,2,327.85,Low Value
15710.0,898.87,1,898.87,Medium Value
15711.0,420.25,2,420.25,Medium Value
15712.0,3472.41,12,3472.41,VIP
15713.0,1010.79,4,1010.79,High Value
15714.0,784.8100000000001,5,784.8100000000001,Medium Value
15715.0,658.02,5,658.02,Medium Value
15716.0,3056.81,11,3056.81,VIP
15717.0,607.0,5,607.0,Medium Value
15718.0,293.79,1,293.79,Low Value
15719.0,10223.06,31,10223.06,VIP
15720.0,741.92,2,741.92,Medium Value
15721.0,507.08000000000004,1,507.08000000000004,Medium Value
15722.0,5258.1,11,5258.1,VIP
15723.0,947.65,4,947.65,High Value
15724.0,310.85,3,310.85,Low Value
15725.0,415.25,1,415.25,Medium Value
15726.0,321.91,1,321.91,Low Value
15727.0,9445.51,15,9445.51,VIP
15728.0,544.6,2,544.6,Medium Value
15729.0,192.55,3,192.55,Low Value
15730.0,1726.58,5,1726.58,High Value
15731.0,125.3,1,125.3,Low Value
15732.0,1682.07,10,1682.07,High Value
15733.0,162.3,1,162.3,Low Value
15734.0,2263.3,4,2263.3,High Value
15735.0,327.68,1,327.68,Low Value
15736.0,1815.72,2,1815.72,High Value
15737.0,1205.1200000000001,8,1205.1200000000001,High Value
15738.0,13372.97,41,13372.97,VIP
15739.0,449.12,1,449.12,Medium Value
15740.0,154.88,1,154.88,Low Value
15741.0,208.62,2,208.62,Low Value
15742.0,156.87,1,156.87,Low Value
15743.0,784.46,4,784.46,Medium Value
15744.0,34.8,1,34.8,Low Value
15745.0,1094.5900000000001,4,1094.5900000000001,High Value
15746.0,196.88,1,196.88,Low Value
15747.0,2562.61,9,2562.61,VIP
15748.0,614.76,3,614.76,Medium Value
15749.0,44534.3,3,44534.3,VIP
15750.0,6797.191,18,6797.191,VIP
15751.0,1380.44,11,1380.44,High Value
15752.0,4207.54,9,4207.54,VIP
15753.0,79.2,1,79.2,Low Value
15754.0,3037.61,9,3037.61,VIP
15755.0,5993.12,17,5993.12,VIP
15756.0,532.96,4,532.96,Medium Value
15757.0,2940.36,6,2940.36,VIP
15758.0,205.25,1,205.25,Low Value
15759.0,830.9300000000001,7,830.9300000000001,Medium Value
15760.0,13916.34,2,13916.34,VIP
15761.0,143.05,1,143.05,Low Value
15762.0,583.75,2,583.75,Medium Value
15763.0,1086.92,2,1086.92,High Value
15764.0,4503.08,8,4503.08,VIP
15765.0,370.63,1,370.63,Medium Value
15766.0,831.0600000000001,3,831.0600000000001,Medium Value
15768.0,15601.09,34,15601.09,VIP
15769.0,88704.32,46,88704.32,VIP
15770.0,321.45,1,321.45,Low Value
15771.0,1006.54,3,1006.54,High Value
15772.0,280.88,1,280.88,Low Value
15773.0,774.52,2,774.52,Medium Value
15774.0,1329.94,6,1329.94,High Value
15775.0,150.5,2,150.5,Low Value
15776.0,241.62,1,241.62,Low Value
15777.0,1762.6100000000001,7,1762.6100000000001,High Value
15778.0,307.95000000000005,1,307.95000000000005,Low Value
15779.0,124.08000000000001,2,124.08000000000001,Low Value
15780.0,475.28000000000003,3,475.28000000000003,Medium Value
15781.0,345.46000000000004,3,345.46000000000004,Low Value
15782.0,4014.1,4,4014.1,VIP
15783.0,246.3,1,246.3,Low Value
15784.0,848.33,2,848.33,Medium Value
15785.0,5969.93,16,5969.93,VIP
15786.0,8514.82,5,8514.82,VIP
15787.0,948.05,3,948.05,High Value
15788.0,221.83,1,221.83,Low Value
15789.0,1962.01,6,1962.01,High Value
15790.0,220.85,1,220.85,Low Value
15791.0,3608.34,5,3608.34,VIP
15792.0,933.84,2,933.84,High Value
15793.0,2399.57,8,2399.57,VIP
15794.0,777.0,2,777.0,Medium Value
15795.0,1979.8700000000001,8,1979.8700000000001,High Value
15796.0,5175.83,17,5175.83,VIP
15797.0,2821.08,6,2821.08,VIP
15798.0,1535.37,3,1535.37,High Value
15799.0,1424.29,4,1424.29,High Value
15800.0,1242.58,7,1242.58,High Value
15801.0,1063.95,3,1063.95,High Value
15802.0,451.42,1,451.42,Medium Value
15803.0,1929.66,4,1929.66,High Value
15804.0,4206.39,13,4206.39,VIP
15805.0,10189.23,30,10189.23,VIP
15806.0,784.58,3,784.58,Medium Value
15807.0,1817.52,5,1817.52,High Value
15808.0,18409.93,21,18409.93,VIP
15809.0,1274.44,7,1274.44,High Value
15810.0,2999.04,8,2999.04,VIP
15811.0,3890.52,7,3890.52,VIP
15812.0,5201.47,12,5201.47,VIP
15813.0,1303.9099999999999,2,1303.9099999999999,High Value
15814.0,2634.44,6,2634.44,VIP
15815.0,2100.6,5,2100.6,High Value
15816.0,144.15,2,144.15,Low Value
15817.0,2766.4,3,2766.4,VIP
15818.0,340.5,1,340.5,Low Value
15819.0,3934.79,10,3934.79,VIP
15820.0,206.98,1,206.98,Low Value
15821.0,570.96,2,570.96,Medium Value
15822.0,1840.06,6,1840.06,High Value
15823.0,3897.17,3,3897.17,VIP
15824.0,890.94,2,890.94,Medium Value
15825.0,532.94,1,532.94,Medium Value
15826.0,2598.28,4,2598.28,VIP
15827.0,3794.07,28,3794.07,VIP
15828.0,1108.82,1,1108.82,High Value
15829.0,636.14,2,636.14,Medium Value
15830.0,576.0,1,576.0,Medium Value
15831.0,801.76,3,801.76,Medium Value
15832.0,836.79,1,836.79,Medium Value
15833.0,80.4,1,80.4,Low Value
15834.0,3772.99,7,3772.99,VIP
15835.0,954.09,4,954.09,High Value
15836.0,137.37,1,137.37,Low Value
15837.0,777.01,2,777.01,Medium Value
15838.0,74163.0,34,74163.0,VIP
15839.0,1048.49,3,1048.49,High Value
15840.0,355.56,2,355.56,Medium Value
15841.0,2742.41,9,2742.41,VIP
15842.0,548.8000000000001,2,548.8000000000001,Medium Value
15843.0,118.95,1,118.95,Low Value
15844.0,130.73999999999998,1,130.73999999999998,Low Value
15845.0,4426.28,11,4426.28,VIP
15846.0,107.01,1,107.01,Low Value
15847.0,822.57,5,822.57,Medium Value
15848.0,139.94,1,139.94,Low Value
15850.0,1058.72,6,1058.72,High Value
15851.0,109.73,1,109.73,Low Value
15852.0,257.26,3,257.26,Low Value
15853.0,110.8,1,110.8,Low Value
15854.0,5583.81,21,5583.81,VIP
15855.0,1052.72,6,1052.72,High Value
15856.0,34220.340000000004,52,34220.340000000004,VIP
15857.0,570.48,2,570.48,Medium Value
15858.0,3960.37,13,3960.37,VIP
15859.0,438.46,1,438.46,Medium Value
15860.0,2505.21,17,2505.21,VIP
15861.0,4401.79,12,4401.79,VIP
15862.0,2928.29,13,2928.29,VIP
15863.0,358.7,5,358.7,Medium Value
15864.0,2180.76,7,2180.76,High Value
